Pabianice-Nowowolska V,Z,95,-,-,pabianicki
Pabianice-Rypułtowicka,R,499,-,-,pabianicki
Pałczew,E,176,176,47,łódzki wschodni
Pałczew I,E,435,435,36,łódzki wschodni
Pałczew II,R,173,-,-,łódzki wschodni
Paplin 2,R,291,-,-,skierniewicki
Parzęczew I,Z,197,-,-,zgierski
Parzęczew III,T,348,-,-,zgierski
Parzęczew IV,E,38,-,6,zgierski
Parzniewice Małe,R,1 368,-,-,piotrkowski
Parzniewiczki,E,1 348,1 348,1 715,piotrkowski
Paskrzyn,E,96,-,4,piotrkowski
Pawłów*,E,8 613,6 524,492,piotrkowski
Pawłów Dolny,R,322,-,-,piotrkowski
Pawłów I*,R,240,-,-,piotrkowski
Pawłów II,E,1 460,1 099,4,piotrkowski
Piaski,E,2 400,2 400,53,tomaszowski
Piaski I,Z,-,-,-,zduńskowolski
Piaskownica-Zajączków E,T,3 349,2 934,-,opoczyński
Piaszczyce I,T,1 118,1 028,-,radomszczański
Piątkowisko II,M,-,-,3,pabianicki
Pilichowice,R,261,-,-,opoczyński
Pilichowice VII*,T,384,-,-,opoczyński
Pilichowice X,E,485,-,2,opoczyński
Pociecha,R,427,-,-,łęczycki
Podkałek,R,2 732,-,-,piotrkowski
Podłęcze,R,246,-,-,skierniewicki
Podłęcze II*,E,275,-,15,skierniewicki
Podłęcze III,T,850,850,-,skierniewicki
Podłęcze IV*,E,798,582,75,skierniewicki
Podłęcze IV-1,R,1 755,1 641,-,skierniewicki
Podolin,R,2 572,-,-,piotrkowski
Podsokołów,E,1 984,1 876,34,skierniewicki
Pomiary,E,4 119,4 119,296,pajęczański
Pomiary I,E,4 083,4 083,263,pajęczański
Pomiary II,R,2 341,-,-,pajęczański
Poradzew,Z,1 832,-,-,sieradzki
Porszewice,E,280,280,135,pabianicki
Porszewice I,R,3 270,-,-,pabianicki
Porszewice II,R,202,-,-,pabianicki
Posadówka,E,196,-,5,radomszczański
Prażmów I*,T,169,-,-,sieradzki
Proboszczewice,R,1 567,-,-,zgierski
Prusinowice I,Z,156,-,-,łęczycki
Prusinowice II,E,201,-,25,łęczycki
Pruszków,Z,51,-,-,skierniewicki
Pruszków II,T,95,-,-,skierniewicki
Pruszków III,E,84,-,35,skierniewicki
Pruszków IV,R,184,-,-,skierniewicki
Przekora I,E,17,-,3,poddębicki
Przesiadłów,E,86,-,1,tomaszowski
Psary II,Z,88,-,-,poddębicki
Pszczonówka*,Z,18,-,-,łowicki
Ptaszkowice VII,R,2 200,2 200,-,zduńskowolski
Rawa Mazowiecka,Z,106,-,-,rawski
Rawa Mazowiecka I,Z,112,-,-,rawski
Reczków Nowy,R,319,-,-,piotrkowski
Reczyce IV,R,744,-,-,łowicki
Reczyce V*,E,708,708,74,łowicki
Rękoraj,R,8 221,-,-,piotrkowski
Rękoraj I,E,1 199,1 199,400,piotrkowski
Romanów IV,R,152,-,-,łódzki wschodni
Romanów V,Z,159,-,-,łódzki wschodni
Romanów XII,R,214,-,-,łódzki wschodni
Romanów XIV,R,210,-,-,łódzki wschodni
Romanów XV,R,280,-,-,łódzki wschodni
Romanów XVI,R,427,-,-,łódzki wschodni
Rosanów,E,403,-,5,zgierski
Rosanów I,R,394,394,-,zgierski
Rosanów II,E,288,-,31,zgierski
Roszkowa Wola,E,150,-,14,tomaszowski
Roszkowa Wola II,E,72,-,13,tomaszowski
Rowy,R,53,-,-,sieradzki
Rozworzyn,R,323,-,-,brzeziński
Rozworzyn-Brzeziny,R,230,-,-,brzeziński
Rozworzyn-Brzeziny II*,Z,143,-,-,brzeziński
Rożniatów I,Z,2 144,-,-,poddębicki
Rożny,T,151,-,-,radomszczański
Rożny I,R,204,-,-,radomszczański
Ruda*,Z,767,-,-,sieradzki
Ruda II*,Z,-,-,-,sieradzki
Ruda III,E,89,-,24,radomszczański
Ruda IV,M,-,-,-,radomszczański
Ruda IX,E,41,-,5,sieradzki
Ruda IX,R,183,-,-,radomszczański
Ruda V*,E,92,-,2,radomszczański
Ruda VI,E,152,-,1,radomszczański
Ruda VII,R,175,-,-,radomszczański
Ruda VII,Z,78,-,-,sieradzki
Ruda VIII,R,201,-,-,radomszczański
Ruda VIII,T,94,-,-,sieradzki
Ruda X,E,21,-,5,sieradzki
Ruda XI,R,65,-,-,sieradzki
Ruda XII,R,264,-,-,sieradzki
Rudnik,Z,20,-,-,tomaszowski
Rudniki,T,246,246,-,łęczycki
Rusociny,E,330,330,21,piotrkowski
Rydwan*,Z,487,-,-,łowicki
Rydzew,E,491,491,6,sieradzki
Rydzew II,E,1 078,1 078,65,sieradzki
Rzędków Stary,R,228,-,-,skierniewicki
Rzgów,T,72,-,-,łódzki wschodni
Sadowiec,Z,50,-,-,pajęczański
Sadowiec,T,114,-,-,pajęczański
Sadowiec III,M,-,-,-,pajęczański
Sady,P,8 231,-,-,radomszczański
Sady I,T,197,-,-,radomszczański
Seroki,R,2 643,2 554,-,łowicki
Sędzimirowice*,R,220,-,-,sieradzki
Sieniec,R,1 006,-,-,wieluński
Sierzchowy II,E,1 341,1 104,0,rawski
Sierzchowy III,E,472,440,44,"rawski, tomaszowski"
Sitowa I,R,362,-,-,opoczyński
Skarbkowa II*,T,947,947,-,rawski
Skarbkowa III*,R,511,-,-,rawski
Skarbkowa IV,R,1 990,-,-,rawski
Skarbkowa (zarej.),R,824,-,-,rawski
Skórka,R,100,100,-,zgierski
Skórka I,T,381,381,-,zgierski
Skrzynki*,T,72,-,-,łęczycki
Skrzynki I*,T,-,-,-,łęczycki
Skrzynki II*,T,tylko pzb.,652,-,łęczycki
Skrzynki III,R,206,-,-,łęczycki
Sławęcin*,M,-,-,-,łęczycki
Sławoszew*,E,124,-,33,łęczycki
Sławoszew III,R,219,-,-,łęczycki
Smardzew,R,9,-,-,sieradzki
Sobaków,T,tylko pzb.,778,-,piotrkowski
Sobień*,Z,62,-,-,opoczyński
Sokołów,Z,67,-,-,sieradzki
Sokołów,Z,805,-,-,sieradzki
Sójki,R,84,-,-,kutnowski
Spędoszyn Kolonia I,R,139,-,-,poddębicki
Spędoszyn Kolonia II,R,135,-,-,poddębicki
Spławy*,M,-,-,-,pajęczański
Stanisławice I,T,22,-,-,kutnowski
Stanisławice II,M,-,-,-,kutnowski
Stanisławice III,T,247,-,-,kutnowski
Stara Wojska III,E,90,-,4,rawski
Stare Piaski,T,533,533,-,łęczycki
Stary Sławoszew II,Z,85,-,-,łęczycki
Stary Sławoszew III,R,210,-,-,łęczycki
Starzenice,M,-,-,-,wieluński
Stasiolas,Z,24,-,-,tomaszowski
Stasiolas 1,R,39,-,-,tomaszowski
Stefanów,T,560,539,-,brzeziński
Stefanów,R,170,-,-,łódzki wschodni
Stefanów Ruszkowski,Z,682,-,-,sieradzki
Stefanów Ruszkowski I,R,888,-,-,sieradzki
Stobnica,R,95,-,-,piotrkowski
Stok*,Z,668,-,-,opoczyński
Stok I,Z,268,-,-,opoczyński
Stok II,E,406,-,33,opoczyński
Stok IV,E,252,-,34,opoczyński
Stok V,R,2 634,-,-,opoczyński
Stoki,E,5 042,2 882,99,m.Łódź
Strumiany II,E,670,670,31,zgierski
Stużno Kolonia,R,112,-,-,opoczyński
Suchcice I,R,446,-,-,bełchatowski
Sulmierzyce,E,665,665,7,pajęczański
Szczawin,T,355,-,-,zgierski
Szczawin I,T,986,665,-,zgierski
Szczawin II,T,1 135,1 135,-,zgierski
Szczawin III,R,228,-,-,zgierski
Szczawin Kolonia,E,1 427,1 427,55,zgierski
Szczawno,Z,16,-,-,sieradzki
Szczepocice Rządowe,R,281,-,-,radomszczański
Szczerców,Z,204,-,-,bełchatowski
Szczerców I,R,43,-,-,bełchatowski
Szczukwin IX,T,81,-,-,łódzki wschodni
Szczukwin Piaskowy*,Z,31,-,-,łódzki wschodni
Szczukwin V,E,73,73,21,łódzki wschodni
Szczukwin VI,T,86,-,-,łódzki wschodni
Szczukwin VIII,E,239,239,9,łódzki wschodni
Szczukwin XI,T,194,186,-,łódzki wschodni
Szczukwin XII,R,369,-,-,łódzki wschodni
Szczukwin-Górki Duże*,Z,107,-,-,łódzki wschodni
Szczukwin-Górki Duże I,R,1 342,-,-,łódzki wschodni
Szczyty II,T,166,166,-,pajęczański
Szczyty III,E,5 489,2 545,300,pajęczański
Szewce,R,760,-,-,kutnowski
Ślądkowice,R,163,-,-,pabianicki
Teklin I,T,248,-,-,piotrkowski
Teklin II,E,154,-,12,piotrkowski
Teklin III**,R,316,284,-,piotrkowski
Teklinów,E,8,-,3,wieruszowski
Teklinów II,E,34,-,6,wieruszowski
Teodorów,E,1 569,1 339,11,tomaszowski
Teodozjów*,R,122,-,-,rawski
Tkaczewska Góra,T,658,520,-,zgierski
Trakt Kamioński,T,64,-,-,pajęczański
Trakt Kamioński II,T,32,-,-,pajęczański
Trakt Kamioński III,T,148,-,-,pajęczański
Trębaczew I*,R,930,930,-,rawski
Trząs,R,281,-,-,bełchatowski
Trząs II,T,106,-,-,bełchatowski
Turobowice-Rzymiec,Z,273,-,-,rawski
Turobów,Z,310,-,-,tomaszowski
Tyble II,T,159,-,-,wieruszowski
Tyble III,R,67,-,-,wieruszowski
Tychów,T,4 715,4 715,-,piotrkowski
Tychów I,E,6 114,6 114,334,piotrkowski
Tymianka IV,T,535,535,-,zgierski
Uchań,T,484,406,-,łowicki
Ugoda Niemierzyn,T,tylko pzb.,706,-,wieluński
Ulejów,Z,123,-,-,łaski
Wale*,R,105,-,-,tomaszowski
Walew,R,177,-,-,łęczycki
Walew I,Z,165,-,-,łęczycki
Walew II,R,283,-,-,łęczycki
Walewek*,T,139,-,-,łęczycki
Walewek I,R,219,-,-,łęczycki
Wały A,R,203,-,-,kutnowski
Wapiennik Lisowice IV,R,133,-,-,pajęczański
Wargawa Stara,T,104,-,-,łęczycki
Ważne Młyny,Z,3 195,-,-,pajęczański
Wąglany,R,57,-,-,opoczyński
Wągłczew I*,T,62,-,-,sieradzki
Wąkczew III,E,50,-,9,łęczycki
Węże*,P,23 230,-,-,"pajęczański, wieluński"
Wiechnowice,E,158,128,8,tomaszowski
Wielgomłyny,T,117,-,-,radomszczański
Wierzbica,R,2 327,-,-,radomszczański
Wierzbica I,R,466,-,-,radomszczański
Wierzchlas II,E,127,-,13,wieluński
Wierzchlas III,E,177,-,2,wieluński
Wierzchlas IV,E,117,-,1,wieluński
Wierzchlas VI,E,539,-,32,wieluński
Wierzchlas VII,E,386,-,7,wieluński
Wierzchlas VIII,R,266,-,-,wieluński
Wieszczyce,R,282,-,-,kutnowski
Wiewiórów I,R,75,-,-,radomszczański
Wiktorów II,R,689,-,-,zgierski
Wiktorów III,R,258,240,-,zgierski
Wiktorów IV,R,782,-,-,zgierski
Winna Góra,Z,105,-,-,skierniewicki
Włodzimierz,R,127,-,-,łaski
Wodzin Prywatny I*,Z,59,-,-,łódzki wschodni
Wodzin Prywatny II,E,656,601,28,łódzki wschodni
Wodzin Prywatny III,E,283,-,31,łódzki wschodni
Wodzin Prywatny IV,E,989,989,129,łódzki wschodni
Wodzin Prywatny IX,R,442,-,-,łódzki wschodni
Wodzin Prywatny V,E,241,241,65,łódzki wschodni
Wodzin Prywatny VI,T,550,168,-,łódzki wschodni
Wodzin Prywatny VII,E,315,315,194,łódzki wschodni
Wodzin Prywatny VIII,R,577,-,-,łódzki wschodni
Wodzinek,R,115,-,-,łódzki wschodni
Wodzinek I,E,722,722,20,łódzki wschodni
Wojnowice,R,120,-,-,radomszczański
Wojska Stara II - p.A*,Z,9,-,-,rawski
Wojska Stara II - p.B*,R,36,-,-,rawski
Wojszyce I,Z,-,-,-,kutnowski
Wojszyce-Kazimierówka,Z,0,-,-,kutnowski
Wola Będkowska,T,827,748,-,sieradzki
Wola Będkowska III*,R,440,440,-,sieradzki
Wola Będkowska-Cursus I,R,121,-,-,sieradzki
Wola Będkowska-Cursus II,R,113,-,-,sieradzki
Wola Będkowska-Cursus III,R,2 458,-,-,sieradzki
Wola Blakowa*,E,4 290,4 205,317,radomszczański
Wola Blakowa I,T,705,705,-,radomszczański
Wola Branicka,R,524,472,-,zgierski
Wola Chojnata*,Z,182,-,-,rawski
Wola Chojnata I,E,242,-,0,rawski
Wola Drzewiecka,R,58,-,-,skierniewicki
Wola Jedlińska I*,E,171,-,0,radomszczański
Wola Jedlińska II,T,898,898,-,radomszczański
Wola Kazubowa,E,274,-,9,łódzki wschodni
Wola Niechcicka Stara II,E,378,-,13,piotrkowski
Wola Wysoka,Z,207,-,-,skierniewicki
Wola Wysoka II,E,572,-,3,skierniewicki
Wola Wysoka III,E,227,-,5,skierniewicki
Wolnica Grabowska,E,816,691,5,sieradzki
Wołucza,R,201,-,-,rawski
Wólka Kuligowska,T,51,-,-,opoczyński
Wronowice I,R,25,-,-,łaski
Wronowice II,R,9,-,-,łaski
Wydrzyn,M,-,-,-,wieluński
Wydrzyn I,R,222,-,-,wieluński
Wykno,R,43,-,-,tomaszowski
Wymysłów III,R,640,-,-,pabianicki
Wyskoki*,Z,319,-,-,zgierski
Wyskoki I,R,2 971,-,-,zgierski
Wysoka Wielka,T,138,-,-,kutnowski
Wyszanów,R,74,-,-,wieruszowski
Wzgórze,E,941,941,30,tomaszowski
Zabłocie,E,138,-,8,rawski
Zagrodniki*,T,36,-,-,poddębicki
Zalesiczki,R,1 872,-,-,radomszczański
Zalesie I,Z,301,-,-,skierniewicki
Zalesie IX*,R,3 297,3 207,-,skierniewicki
Zalesie RZD*,Z,58,-,-,skierniewicki
Zalesie V,Z,681,-,-,skierniewicki
Zalesie VI,E,1 091,1 078,24,skierniewicki
Zalesie VII,E,235,-,3,skierniewicki
Zalesie VIII,T,814,733,-,skierniewicki
Zalesie X,T,839,839,-,skierniewicki
Zalesie XI,E,588,-,9,skierniewicki
Zalew II,E,569,569,24,pabianicki
Zalew III,E,335,-,10,pabianicki
Zalew V,E,464,-,6,pabianicki
Zapady II - p. B*,Z,62,-,-,skierniewicki
Zapady III,Z,1 262,-,-,skierniewicki
Zapady IV,E,18,-,2,skierniewicki
Zapady V,R,835,-,-,skierniewicki
Zarzecze,E,721,657,15,bełchatowski
Zarzecze I,E,82,-,9,bełchatowski
Zawady I,R,552,552,-,tomaszowski
Zborowskie,Z,2 525,-,-,zduńskowolski
Zborowskie II,Z,0,-,-,zduńskowolski
Zborowskie V,E,129,-,15,zduńskowolski
Zborowskie VI,Z,200,-,-,zduńskowolski
Zborowskie VII,Z,141,-,-,zduńskowolski
Zborowskie /zar./,Z,93,-,-,zduńskowolski
Zelgoszcz,R,114,-,-,zgierski
Zelgoszcz IX,T,54,-,-,zgierski
Zelgoszcz VI,T,802,802,-,zgierski
Zelgoszcz VII,R,248,-,-,zgierski
Zelówek IV,R,36,-,-,bełchatowski
Zgórze I,T,284,-,-,kutnowski
Zgórze-Wola Raciborowska,R,1 864,-,-,kutnowski
Zieleniew EKO BUD*,E,730,164,19,kutnowski
Zieleniew I*,E,334,-,24,kutnowski
Złotniki,T,41,-,-,poddębicki
Zrąbiec,R,480,-,-,radomszczański
Zubki Duże,E,547,486,55,tomaszowski
Zubki Duże I,T,137,-,-,tomaszowski
Zubki Duże II,T,404,-,-,tomaszowski
Zwierzyniec,R,230,-,-,bełchatowski
Zygry,R,1 058,-,-,poddębicki
Zygry II*,T,281,-,-,poddębicki
Zygry III,T,292,292,-,poddębicki
Zygry IV,Z,2 200,-,-,poddębicki
Zygry V,E,2 193,2 031,128,poddębicki
Zygry VI,R,185,-,-,poddębicki
Żdżary I,Z,7,-,-,wieruszowski
Żdżary II,Z,38,-,-,wieruszowski
Żłobnica,R,581,-,-,bełchatowski
Żytowice III,E,56,-,13,pabianicki
Żytowice IV,E,423,246,28,pabianicki
Alwernia przy Hałdzie,R,18,-,-,chrzanowski
Babice,R,7 716,-,-,chrzanowski
Biała*,R,103,-,-,tarnowski
Biała-Trytko*,R,97,-,-,tarnowski
Białe Ługi*,R,25 810,-,-,brzeski
Białe Ługi I*,R,2 028,-,-,brzeski
Biecz I**,R,35,-,-,gorlicki
Biecz-Zakole*,T,24,-,-,gorlicki
Biedacz,R,578,-,-,brzeski
Bielany Przy Sole**,T,20 535,1,-,oświęcimski
Bielany-Nowa Wieś pole A**,R,10 542,-,-,"bielski, oświęcimski"
Bielany-Nowa Wieś pole B**,P,2 759,-,-,oświęcimski
Bielcza*,R,5 490,-,-,brzeski
Bielcza-Krężel*,E,6 030,2 362,306,brzeski
Biskupice Radłowskie*,E,2 853,1 153,17,tarnowski
Biskupice-Gródek*,Z,277,-,-,tarnowski
Bobrowniki II*,R,11 874,-,-,tarnowski
Bobrowniki Wielkie*,E,1 798,483,191,tarnowski
Bobrowniki Wielkie II*,R,801,-,-,tarnowski
Bobrowniki-Skałka*,P,22 058,-,-,tarnowski
Bobrowniki-Skałka 1*,E,1 335,564,0,tarnowski
Bogumiłowice**,P,3 627,-,-,tarnowski
Bolesław-Starczynów*,R,120,-,-,olkuski
Borek,R,57,-,-,bocheński
Borowa*,T,1 440,772,-,brzeski
Borowiec*,E,48 606,1 618,311,tarnowski
Borzęcin*,R,515,-,-,brzeski
Borzęcin I*,R,2 702,-,-,brzeski
Borzęcin Okrajki*,R,133,-,-,brzeski
Borzęcin Wielka Droga*,E,2 742,2 235,46,brzeski
Borzęcin-Białe Ługi*,R,4 794,-,-,brzeski
Borzęcin-Borek*,Z,1 470,-,-,brzeski
Borzęcin-Borowa*,P,454,-,-,brzeski
Borzęcin-Hankówka*,R,746,-,-,brzeski
Borzęcin-Ropek*,E,tylko pzb.,187,63,brzeski
Borzęcin-Świercze*,T,1 584,1 584,-,brzeski
Borzęcin-Żwiry*,R,112,-,-,brzeski
Bór - Zagórze,E,8 493,1 012,72,krakowski
Brunary*,R,41,-,-,gorlicki
Brzegi*,P,4 255,-,-,"m.Kraków, wielicki"
Brzegi II*,T,4 547,1 052,-,"m.Kraków, wielicki"
Brzegi III*,E,812,620,346,"m.Kraków, wielicki"
Brzeszcze-Buczaki*,E,1 399,1 097,313,oświęcimski
Brzezowiec 4,M,-,-,3,brzeski
Brzezowiec 5,Z,6,-,-,brzeski
Brzezowiec 8,R,544,-,-,brzeski
Brzezowiec 8/1,E,184,-,32,brzeski
Brzezowiec 9,E,120,-,31,brzeski
Brzezówka,R,51,-,-,dąbrowski
Brzeźnica*,Z,543,-,-,tarnowski
Brzeźnica II*,R,20 048,-,-,tarnowski
Brzeźnica-Rudki*,R,5 372,-,-,tarnowski
Charzewice*,T,3 653,3 303,-,tarnowski
Charzewice Przy Wale I**,T,35,-,-,tarnowski
Charzewice Przy Wale II**,R,193,-,-,tarnowski
Charzewice Zawale**,T,1 042,5,-,tarnowski
Chobot-Polana,R,1 600,-,-,wielicki
Chrząstowice,P,3 840,-,-,olkuski
Czarnawa*,T,15 685,776,-,brzeski
Czarnawa-Wschód*,R,2 296,-,-,brzeski
Czarny Dunajec**,P,380 859,-,-,nowotarski
Czarny Dunajec-Zbior.*,P,294 438,-,-,nowotarski
Czchów**,E,2 062,-,38,brzeski
Czchów II*,P,15 880,-,-,nowosądecki
Czchów Równia*,Z,280,-,-,brzeski
Czernichówek*,P,5 946,-,-,krakowski
Damienice Zakole Raby*,Z,460,-,-,bocheński
Dębina Łętowska I*,E,3 333,1 729,305,tarnowski
Dębina Łętowska II*,M,-,-,-,tarnowski
Dębina Łętowska III*,R,1 800,-,-,tarnowski
Dębno I**,R,7 882,-,-,nowotarski
Dębno-Dunajec**,R,2 156,-,-,nowotarski
Długopole I**,E,8 371,3 591,281,nowotarski
Dobczyce/1992/*,R,1 498,-,-,myślenicki
Dobczyce-Betoniarnia*,R,149,-,-,myślenicki
Dołęga,Z,267,-,-,brzeski
Dołęga-Północ*,R,1 001,-,-,brzeski
Dołęga-Zbrody*,E,6 350,3 299,823,brzeski
Dołęga-Zbrody I*,E,111,30,5,brzeski
Dołęga-Zojmy*,Z,19,-,-,brzeski
Dołęga-Zojmy I*,E,417,321,149,brzeski
Dominikowice,Z,6,-,-,gorlicki
Dominikowice 1,T,3,-,-,gorlicki
Domosławice II**,T,37,-,-,brzeski
Domosławice III**,E,1 071,339,179,brzeski
Domosławice III/1**,T,120,-,-,brzeski
Domosławice III/2**,R,123,-,-,brzeski
Domosławice IV**,E,99,-,36,brzeski
Domosławice Równia*,R,1 101,-,-,brzeski
Drwinia*,Z,747,-,-,bocheński
Dwory*,E,5 874,569,255,oświęcimski
Dwory-Libet II*,E,459,-,171,oświęcimski
Dwory-Libet III*,R,1 579,-,-,oświęcimski
Dwudniaki II*,R,223,-,-,tarnowski
Dwudniaki-Zbiornik*,T,1 327,674,-,tarnowski
Dziewin*,R,94,-,-,bocheński
Filipowice I*,Z,735,-,-,tarnowski
Filipowice II**,E,482,364,112,tarnowski
Filipowice III**,R,1 566,-,-,tarnowski
Filipowice-Przed Wałem**,P,2 448,-,-,tarnowski
Frydman III**,E,1 011,810,439,nowotarski
Frydman IV**,R,4 869,-,-,nowotarski
Glów*,R,1 682,-,-,tarnowski
Golizna,Z,33,-,-,bocheński
Gorlice-Zagórzany**,R,85,-,-,gorlicki
Gorlice-Zielona I*,Z,20,-,-,gorlicki
Gorzyce,R,74,-,-,tarnowski
Gosławice*,P,16 579,-,-,tarnowski
Góra Baranka,R,76,-,-,bocheński
Grabie II*,T,587,491,-,wielicki
Grabie IV*,E,282,218,18,wielicki
Grądy-Przy Torze,Z,44,-,-,brzeski
Gruczyn**,E,5 906,676,30,wielicki
Grudna Kępska*,Z,tylko pzb.,-,-,gorlicki
Hańczowa 2**,R,73,-,-,gorlicki
Hańczowa-1**,R,26,-,-,gorlicki
Hańczowa-3**,R,29,-,-,gorlicki
Harklowa 7**,T,29,20,-,nowotarski
Harklowa 8**,M,-,-,-,nowotarski
Harklowa 9**,E,481,241,122,nowotarski
Ilkowice*,R,4 581,-,-,tarnowski
Inko**,Z,239,-,-,oświęcimski
Jabłonka*,P,35 068,-,-,nowotarski
Jadowniki Mokre*,T,12 565,5 865,-,tarnowski
Jagniówka III*,E,1 912,1 455,24,brzeski
Jagniówka IV*,R,1 942,-,-,brzeski
Jankowa 2*,Z,36,-,-,gorlicki
Jankowa 3**,Z,1,-,-,gorlicki
Jankowa 4*,R,82,-,-,gorlicki
Jankowa I*,Z,8,-,-,gorlicki
Jankowa-Abram*,R,48,-,-,gorlicki
Jankowice 2*,E,1 032,417,357,chrzanowski
Janowice Świderski**,R,545,-,-,tarnowski
Janowice-Murbet III*,Z,469,-,-,tarnowski
Janowice-Świderski I**,P,445,-,-,tarnowski
Jaroszowice**,P,2 900,-,-,wadowicki
Jasień-obsz.I Ostra Góra,R,1 211,-,-,brzeski
Jasień-obsz.II Brzezowiec,R,32,-,-,brzeski
Jawiszowice*,P,4 403,-,-,oświęcimski
Jeziorki,Z,1 201,-,-,chrzanowski
Jurków Tymówka**,R,181,101,-,brzeski
Klęczany-Zagórzany**,Z,37,-,-,gorlicki
Kłokoczyn*,R,12 541,-,-,krakowski
Kłokoczyn Pod Lasem I*,E,145,66,76,krakowski
Kojsówka**,R,3 535,-,-,tatrzański
Kosiarnia,R,3 722,-,-,brzeski
Koszyce-Podgaje,R,16,-,-,proszowicki
Krempachy-Kamieniec**,R,2 807,-,-,nowotarski
Lesisko IA,E,40,-,1,tarnowski
Lipinki 4,Z,3,-,-,gorlicki
Lipinki 5,T,61,-,-,gorlicki
Lipinki 6,E,57,-,4,gorlicki
Lipinki II,Z,12,-,-,gorlicki
Lubień**,T,36,-,-,myślenicki
Lubień-Dwór**,M,-,-,-,myślenicki
Łazy-Ropek,R,105,-,-,brzeski
Łączany*,R,17 345,-,-,wadowicki
Łączany-Wiślisko,R,1 250,-,-,"krakowski, wadowicki"
Łęg Tarnowski*,T,1 611,954,-,tarnowski
Łęka Siedlecka*,R,1 495,64,-,tarnowski
Łęki*,R,152,-,-,brzeski
Łęki I*,R,195,-,-,brzeski
Łęki-Ropek*,R,2 403,1 566,-,brzeski
Łętowice-Międzyrzecze*,R,2 124,-,-,tarnowski
Łętowice-Wschód*,E,402,188,51,tarnowski
Łopuszna**,R,310,-,-,nowotarski
Marcinkowice*,R,876,-,-,nowosądecki
Marek I,R,125,-,-,tarnowski
Marek II,R,92,-,-,tarnowski
Marszowice-Piaski*,R,110,-,-,wielicki
Marszowice-Raba*,T,1 432,1 091,-,wielicki
Marszowice-Raba II*,R,2 145,659,-,wielicki
Maszkienice*,E,2 376,250,48,brzeski
Maszkowice 2*,E,93,-,38,nowosądecki
Maszkowice 3**,T,81,-,-,nowosądecki
Maśliska*,P,8 807,-,-,brzeski
Melsztyn*,P,1 944,-,-,"brzeski, tarnowski"
Melsztyn Zamek**,T,2 260,937,-,tarnowski
Młynne-Zbiornik*,R,2 630,-,-,limanowski
Mokrzyska Bucze,T,4 642,558,-,brzeski
Mszana Dolna**,R,372,-,-,limanowski
Niedomice Północ*,R,9 578,-,-,tarnowski
Niedomice-Południe*,E,4 182,1 682,637,tarnowski
Niedzieliska I*,E,5 707,1 576,60,brzeski
Niedzieliska II*,R,533,-,-,brzeski
Niedzieliska III*,R,265,-,-,brzeski
Niedzieliska IV*,R,1 565,-,-,brzeski
Niedzieliska-Turaczy*,Z,1 301,-,-,brzeski
Nieznanowice II*,R,1 256,-,-,wielicki
Nieznanowice-Marszowice*,Z,639,-,-,wielicki
Nieznanowice-Wieniec**,E,550,199,192,wielicki
Niwa**,R,74,-,-,nowotarski
Niwka-Dwudniaki*,Z,3 444,-,-,tarnowski
Niwka-Północ*,E,12 022,6 486,306,tarnowski
Niwy*,R,12 764,-,-,brzeski
Nowa Biała**,E,5 639,5 126,229,nowotarski
Nowa Biała-Wysypis.**,R,482,-,-,nowotarski
Nowa Biała-Zagrody**,E,8 385,5 062,13,nowotarski
Nowa Biała-Zagrody 2**,R,109,-,-,nowotarski
Nowa Huta-Zalew*,R,8 743,-,-,m.Kraków
Nowa Jastrząbka,Z,270,-,-,tarnowski
Nowa Jastrząbka-Wesoła,T,661,661,-,tarnowski
Nowa Wieś**,R,789,-,-,oświęcimski
Nowe Żukowice,Z,825,-,-,tarnowski
Ochodza*,R,2 002,-,-,krakowski
Ochodza II*,Z,317,-,-,krakowski
Ochodza-Międzywale*,Z,162,-,-,krakowski
Ochodza-Stare Wiślisko*,Z,2 694,-,-,krakowski
Olszyny,T,521,-,-,chrzanowski
Ostrów Królewski*,R,7 118,-,-,bocheński
Pałcze,R,44,-,-,tarnowski
Pawłów*,Z,103,-,-,"buski, dąbrowski"
Piaski Wielkie-Marszowice II*,E,125,-,25,wielicki
Pierzchów-Wieniec*,R,2 464,-,-,wielicki
Pod Kopcem*,T,1 789,1 496,-,wielicki
Podborze*,P,11 182,-,-,dąbrowski
Podczerwone II**,P,9 534,-,-,nowotarski
Podegrodzie I**,E,-,-,36,nowosądecki
Podegrodzie-Przy Wale*,R,597,-,-,nowosądecki
Podmajerz**,R,4 786,-,-,nowosądecki
Podolany*,R,928,-,-,wielicki
Podolany I*,Z,155,-,-,wielicki
Pogórska Wola Przy Torze II,Z,253,-,-,tarnowski
Pogórska Wola-Kopaliny I,R,31,-,-,tarnowski
Pojawie*,R,4 160,-,-,brzeski
Pozowice*,R,4 043,-,-,krakowski
Przecieszyn III**,Z,-,-,-,oświęcimski
Przeciszów*,R,3 664,3 664,-,oświęcimski
Przeginia,Z,2 037,-,-,krakowski
Przeginia II,P,1 545,-,-,krakowski
Przewóz,R,3 216,-,-,"m.Kraków, wielicki"
Przyborów*,R,1 895,-,-,brzeski
Przyborów-Łęki,E,91,61,3,brzeski
Przyborów-Zalesie*,T,7 340,1 422,-,brzeski
Przyborów-Żwiry*,R,1 338,-,-,brzeski
Przyborów-Żwiry 1*,T,8 015,7 360,-,brzeski
Przybysławice,Z,200,-,-,krakowski
